commit_hash,author,committer,author_date,committer_date,msg,is_merge,parents_count,file,file_path,lines_added,lines_deleted,lines_changed,is_bug_fix,is_buggy
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,utils.py,src/click/utils.py,19,8,27,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,types.py,src/click/types.py,9,3,12,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,testing.py,src/click/testing.py,6,5,11,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,_winconsole.py,src/click/_winconsole.py,24,8,32,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,termui.py,src/click/termui.py,17,9,26,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,test_basic.py,tests/test_basic.py,1,0,1,0,0
488739dfe0d51f415c7b20466648cc519962ecbb,David Lord,David Lord,2020-03-06 21:19:03+00:00,2020-03-06T13:19:03-08:00,apply reorder-python-imports,False,1,core.py,src/click/core.py,30,15,45,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,test_formatting.py,tests/test_formatting.py,133,131,264,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,test_testing.py,tests/test_testing.py,69,67,136,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,__init__.py,src/click/__init__.py,1,1,2,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,setup.py,setup.py,1,1,2,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,validation.py,examples/validation/validation.py,22,15,37,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,setup.py,examples/validation/setup.py,6,8,14,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,termui.py,examples/termui/termui.py,68,50,118,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,setup.py,examples/termui/setup.py,7,7,14,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,setup.py,examples/repo/setup.py,6,8,14,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,repo.py,examples/repo/repo.py,65,50,115,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,setup.py,examples/naval/setup.py,6,8,14,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,naval.py,examples/naval/naval.py,31,29,60,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,setup.py,examples/inout/setup.py,6,8,14,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,inout.py,examples/inout/inout.py,2,2,4,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,setup.py,examples/imagepipe/setup.py,6,9,15,0,0
93ba3ba112d2f8ba7bdd8b231e510f74dd0b037e,David Lord,David Lord,2020-03-06 21:50:04+00:00,2020-03-06T13:50:04-08:00,apply black,False,1,imagepipe.py,examples/imagepipe/imagepipe.py,70,49,119,0,0
